0;Câu 0; Mong Ứng Dụng Giúp Ích Được Cho Bạn;YES;OKE; OKE;TRUE;D
1;Câu 11;Thắng lợi của quân dân miền Bắc trong cuộc chiến đấu chống chiến tranh phá hoại lần thứ nhất của đế quốc Mĩ đã có tác dụng như thế nào đối với cuộc kháng chiến chống Mĩ cứu nước của nhân dân ta?;Buộc Mĩ phải rút quân Mĩ và quân chư hầu của Mĩ về nước;Khẳng định quyết tâm chống Mĩ cứu nước của nhân dân ta, góp phần làm lung lay ý chí xâm lược của Mĩ;Buộc Mĩ phải chấp nhận đàm phán với ta ở Pari.;Buộc Mĩ phải chấp nhận ký kết Hiệp định Pari.;B
1;Câu 12;Tác phẩm nào tập hợp những bài giảng chính trị của Nguyễn Ái Quốc trang bị lý luận cách mạng giải phóng dân tộc?; Bản án chế độ thực dân Pháp.; Con rồng tre.;Đường Kách mệnh;Những trò lố của Va-ren và Phan Bội Châu.;C
1;Câu 13;Vì sao Pháp đẩy mạnh khai thác thuộc địa sau Chiến tranh thế giới thứ nhất?;Để thúc đẩy sự phát triển kinh tế- xã hội ở Việt Nam.;Để bù đắp thiệt hại do Chiến tranh thế giới thứ nhất gây ra ở chính quốc.;Để cạnh tranh với các nước tư bản khác.;Để biến Việt Nam thành thị trường tiêu thụ hàng hóa của Pháp.;B
1;Câu 14;Nội bộ Tân Việt cách mạng Đảng phân hóa vì sao?;Nội bộ Tân Việt không thống nhất.;Sự vận động hợp nhất của Hội Việt Nam cách mạng thanh niên.;Hội Việt Nam cách mạng thanh niên phát triển mạnh, lý luận và tư tưởng cách mạng của Chủ nghĩa Mác- Lê nin có ảnh hưởng đến số Đảng viên trẻ của Tân Việt.;Tác động của tình hình thế giới vào Việt Nam;C
1;Câu 15;Nhiệm vụ chính là duy trì hòa bình và an ninh thế giới, phát triển mối quan hệ giữa các dân tộc trên cơ sở tôn trọng độc lập, chủ quyền của các dân tộc và thực hiện hợp tác quốc tế về kinh tế, văn hóa, xã hội và nhân đạo là nhiệm vụ chính của; Liên minh châu Âu.;Hội nghị I-an-ta.;Liên hợp Quốc;ASEAN;C
1;Câu 16;Ý nghĩa cơ bản nhất của chiến thắng lịch sử Điện Biên Phủ 1954 là gì?;Cổ vũ các dân tộc bị áp bức đứng lên tự đấu tranh giải phóng chính mình.;Thắng lợi lớn nhất, oanh liệt nhất tiêu biểu cho tinh thần chiến đấu anh hùng, bất khuất của dân tộc ta trong cuộc kháng chiến chống thực dân Pháp và can thiệp Mĩ.;Được ghi vào lịch sử dân tộc như một Bạch Đằng, một Chi Lăng, một Đống Đa của thế kỉ XX.;Góp phần làm tan rã hệ thống thuộc địa của chủ nghĩa đế quốc.;B
1;Câu 17;Âm mưu thâm độc nhất của Mĩ sau Hiệp định Pari?;Lập bộ chỉ huy quân sự, tiếp tục viện trợ cho chính quyền Sài Gòn.;Rút quân đồng minh về nước.;Giữ lại hơn 2 vạn cố vấn quân sự.;Rút quân Mĩ về nước.;A
1;Câu 18;Điểm giống nhau trong chính sách đối ngoại của các đời tổng thống Mĩ là gì?;“Chiến lược toàn cầu hóa”;“Chủ nghĩa lấp chỗ trống”;Xác lập một trật tự thế giới có lợi cho Mĩ;Chuẩn bị tiến hành “Chiến tranh tổng lực”;A
1;Câu 19;Thắng lợi đó đã chứng minh sự đúng đắn đường lối kháng chiến của Đảng, là mốc khởi đầu sự thay đổi trong so sánh lực lượng có lợi cho cuộc kháng chiến của ta. Đó là ý nghĩa của chiến dịch nào?;Chiến dịch Biên giới 1950;Chiến dịch Việt Bắc 1947;Chiến dịch Tây Bắc 1952;Chiến dịch Điện Biên Phủ 1954;A
1;Câu 20;Vì sao cuộc khủng hoảng kinh tế giới (1929-1933) ở các nước tư bản lại ảnh hưởng đến tất cả các lĩnh vực kinh tế của Việt Nam?;Vì Việt Nam phụ thuộc Pháp.;Vì kinh tế Việt Nam chịu ảnh hưởng kinh tế Pháp.;Vì Việt Nam là thuộc địa của Pháp, nền kinh tế Việt Nam hoàn toàn phụ thuộc Pháp.; Vì Việt Nam là thị trường của tư bản Pháp.;C
1;Câu 21;Liên Xô và Mĩ trở thành hai thế lực đối đầu nhau rồi đi đến “chiến tranh lạnh” vào thời điểm nào?; Trước Chiến tranh thế giới thứ hai.;Trong Chiến tranh thế giới thứ hai.;Sau Chiến tranh thế giới thứ hai.;Trong và sau Chiến tranh thế giới thứ hai.;C
1;Câu 22;Đại hội Quốc tế Cộng sản lần thứ VII (7/1935) xác định kẻ thù trước mắt nguy hiểm của nhân dân thế giới là gì?;Chủ nghĩa thực dân mới.;Chủ nghĩa phân biệt chủng tộc.;Chủ nghĩa thực dân cũ.;Chủ nghĩa phát xít.;D
1;Câu 23;Từ sau Chiến tranh thế giới thứ hai, nước nào đi đầu trong việc ủng hộ phong trào cách mạng thế giới và bảo vệ hòa bình thế giới?;Trung Quốc;Cu Ba;Liên Xô;Việt Nam;C
1;Câu 24;Ở khu vực Đông Nam Á, ngay sau khi Chiến tranh thế giới thứ hai kết thúc phong trào giải phóng dân tộc đã nổ ra mạnh mẽ nhất ở các nước nào ?;Việt Nam, Mi-an-ma, Lào;In-đô-nê-xi-a, Việt Nam, Lào; In-đô-nê-xi-a, Xi-ga-po, Thái Lan.;Phi-lip-pin, Việt Nam, Ma-lai-xi-a;B
1;Câu 25;Thời gian tiến hành công cuộc “cải tổ” của Liên Xô kéo dài trong bao lâu?; 6 năm (1085 - 1991);4 năm (1985 – 1989);7 năm ( 1985 – 1992);5 năm ( 1985 – 1990);A
1;Câu 26;Tổn thất nào của Liên Xô là nặng nề nhất do hậu quả của chiến tranh?;Hơn 70.000 làng mạc bị tiêu hủy.;Hơn 1710 thành phố bị đổ nát.;Hơn 32.000 xí nghiệp bị tàn phá.;Hơn 27 triệu người chết.;D
1;Câu 27;Pháp rút lui khỏi miền Nam, Mĩ nhảy vào đưa Ngô Đình Diệm lên nắm chính quyền để thực hiện âm mưu gì?;Cô lập miền Bắc;Phá hoại Hiệp định Giơ-ne-vơ;Chia cắt Việt Nam làm hai miền, biến miền Nam thành thuộc địa kiểu mới và căn cứ của Mĩ;Chống phá cách mạng miền Bắc;C
1;Câu 28;Cuộc cách mạng dân tộc dân chủ Trung Quốc mang tính chất gì?;Một cuộc cách mạng giải phóng dân tộc; Một cuộc cách mạng vô sản do giai cấp vô sản lãnh đạo;Một cuộc nội chiến;Một cuộc cách mạng tư sản do giai cấp vô sản lãnh đạo;A
1;Câu 29;Yếu tố nào sau đây là mối lo sợ nhất mà Pháp Mĩ thực hiện âm mưu “ khóa cửa biên giới Việt-Trung” thiết lập “ Hành lang Đông -Tây” chuẩn bị kế hoạch tấn công Việt Bắc lần thứ hai?;11/10/1949 Cách mạng Trung Quốc thành công, nước CHND Trung Hoa ra đời; Cuộc kháng chiến của nhân dân Lào và Cam-pu-chia phát triển mạnh;Phong trào phản đối chiến tranh Đông Dương của nhân dân Pháp lên cao;Sau chiến dịch Việt Bắc ( 1947) so sánh lực lượng thay đổi có lợi cho ta;A
1;Câu 30;Lý do chủ yếu nhất Pháp cử Na-va sang Đông Dương?;Vì sao chiến tranh Triều Tiên Mĩ muốn tăng cường can thiệp vào Đông Dương;Vì Na-va được Mĩ chấp thuận;Vì phong trào phản đối chiến tranh của nhân dân Pháp lên cao;Sau 8 năm tiến hành chiến tranh Pháp sa lầy, vùng chiếm đóng bị thu hẹp có nhiều khó khăn về kinh tế tài chính.;D
1;Câu 31;Từ 1979 đến cuối những năm 80 của thế kỉ XX quan hệ giữa Việt Nam với ASEAN là gì?;Quan hệ đối đầu do bất đồng về quan hệ kinh tế;Quan hệ hợp tác song phương;Quan hệ đối ngoại;Quan hệ đối đầu do vấn đề Cam-pu-chia;D
1;Câu 32;Đại hội Đảng toàn quốc lần thứ II (2/1951) họp tại đâu?;Hương Cảng ( Trung Quốc);Ma Cao ( Trung Quốc);Pác Bó ( Cao Bằng);Chiêm Hóa ( Tuyên Quang);D
1;Câu 33;Những năm 1967-1969, sản lượng lương thực của Nhật cung cấp;60% nhu cầu trong nước;70% nhu cầu trong nước;50% nhu cầu trong nước;80% nhu cầu trong nước;D
1;Câu 34;Ý nghĩa quan trọng nhất của phong trào “ Đồng khởi” là gì?;Giáng một đòn mạnh mẽ vào chính sách thực dân mới của Mĩ ở miền Nam;Làm lung lay tận gốc chính quyền tay sai Ngô Đình Diệm;Chứng tỏ lực lượng cách mạng của ta đã phát triển mạnh. Mặt trận Dân tộc Giải phóng miền Nam Việt Nam ra đời;Đánh dấu bước phát triển nhảy vọt của cách mạng miền Nam chuyển từ thế giữ gìn lực lượng sang thế tiến công;D
1;Câu 35;Giai cấp có số lượng tăng nhanh trong cơ cấu xã hội Việt Nam do hậu quả của cuộc khai thác lần thứ hai của thực dân Pháp sau chiến tranh là giai cấp nào?;Công nhân;Nông dân;Tư sản;Địa chủ;A
1;Câu 36;Chiến thắng Điện Biên Phủ ở Việt Nam ảnh hưởng mạnh mẽ nhất đến phong trào giải phóng dân tộc của các nước nào ở châu Phi?;Tuy-ni-di;Ăng-gô-la;Ai Cập ;An-giê-ni;D
1;Câu 37;Sau đại thắng mùa Xuân 1975, nhiệm vụ quan trọng cấp thiết hàng đầu của cả nước ta là gì?;Khắc phục hậu quả chiến tranh và phát triển kinh tế;Thống nhất nước nhà về mặt Nhà nước; Ổn định tình hình chính trị- xã hội ở 2 miền Nam- Bắc;Mở rộng quan hệ giao lưu với các nước;B
1;Câu 38;Hội nghị thành lập Đảng Cộng sản Việt Nam được triệu tập (3/2/1930) tại Hương Cảng vì nhiều lí do. Lí do nào sau đây không đúng?;Chấm dứt sự chia rẽ giữa các tổ chức Cộng sản;Yêu cầu của Quốc tế Cộng sản;Để thay thế vai trò của Hội Việt Nam cách mạng thanh niên;Yêu cầu bức thiết của cách mạng Việt Nam lúc đó;C
1;Câu 39;Các thành viên đầu tiên của Khối Thị trường chung châu Âu (EEC) gồm:;Pháp, Đức, Bỉ, Hà Lan, I-ta-li-a, Bồ Đào Nha;Pháp, Đức, I-ta-li-a, Bỉ, Hà Lan, Luc-xem-bua; Anh, Pháp, Đức, Hà Lan, Bỉ, Tây Ban Nha;Anh, Pháp, Đức, Bỉ, I-ta-li-a, Hà Lan;B
1;Câu 40;Vì sao Pháp, Mĩ đánh giá Điện Biên Phủ là “Pháo đài bất khả xâm phạm”?;Điện Biên Phủ là một tập đoàn cứ điểm mạnh nhất Đông Dương.;Đây là một hệ thống phòng ngự kiên cố.; Điện Biên Phủ được tập trung lực lượng đông, mạnh và trang bị vũ khí hiện đại.;Cả A, B và C đều đúng.;D

2;Câu 1;Sự kiện nào dẫn đến sự tan vỡ mối quan hệ Đồng minh chống phát xít giữa Liên Xô và Mĩ;Sự ra đời của khối NATO;Việc Liên Xô chế tạo thành công bom nguyên tử (1949);Sự hình thành hệ thống xã hội chủ nghĩa sau Chiến tranh thế giới thứ hai;Sự ra đời của “ Chủ nghĩa Tơ-ru-man” và “chiến tranh lạnh” (3/1947);D
2;Câu 2;Lý do nào là cơ bản nhất để ta chủ trương hòa hoãn, nhân nhượng của Tưởng một số quyền lợi về kinh tế và chính trị?;Ta chưa đủ sức đánh 2 vạn quân Tưởng;Tưởng có bọn tay Việt Quốc, Việt Cách hỗ trợ từ bên trong;Tránh tình trạng một lúc phải đối phó với nhiều kẻ thù trong khi ta còn có nhiều khó khăn;Hạn chế việc Pháp và Tưởng cấu kết với nhau;C
2;Câu 3;Tháng 10/1991, Hiệp định hòa bình về Cam-pu-chia nhằm;Xây dựng Cam-pu-chia thành một nước trung lập;Xây dựng Cam-pu-chia thành một nước xã hội chủ nghĩa;Xây dựng một nước Cam-pu-chia hòa bình, độc lập, trung lập, không liên kết, phồn vinh và có quan hệ hữu nghị với tất cả các nước.;Xây dựng Cam-pu-chia thành một nước tư bản chủ nghĩa;C
2;Câu 4;Đại hội Quốc tế Cộng sản lần thứ VII (7/1935) đã có những chủ trương gì?;Thành lập Mặt trận nhân dân ở các nước tư bản;Thành lập Đảng Cộng sản ở mỗi nước;Thành lập Mặt trận nhân dân ở các nước thuộc địa; Thành lập Mặt trận nhân dân ở các nước;D
2;Câu 5;Để hoàn thành nhiệm vụ chung, vai trò của cách mạng miền Nam là gì?;Miền Nam là tiền tuyến, có vai trò quyết định trực tiếp;Miền Nam là tiền tuyến, có vai trò quyết định nhất;Miền Nam là tiền tuyến, làm hậu thuẫn cho cách mạng miền Bắc;Miền Nam là tiền tuyến, có vai trò bảo vệ cách mạng XHCN ở miền Bắc;A
2;Câu 6;Đặc điểm nào sau Chiến tranh thế giới lần thứ hai là biểu hiện tích cực nhất trong thế giới t;Sự phát triển về văn hóa, giáo dục, văn học nghệ thuật;Sự khai thác những thành tựu khoa học kĩ thuật để đẩy mạnh phát triển kinh tế;Sự hình thành chủ nghĩa tư bản lũng đoạn nhà nước; Sự “ nhất thể hóa quốc tế” trong nền Kinh tế;B
2;Câu 7;Tại hội nghị hợp nhất ba tổ chức Cộng sản, có sự tham gia của các tổ chức Cộng sản nào?; Đông Dương Cộng sản Đảng, An Nam Cộng sản đảng, Đông Dương Cộng sản liên đoàn;An Nam Cộng sản đảng, Đông Dương Cộng sản liên đoàn; Đông Dương Cộng sản Đảng, An Nam Cộng sản đảng;Đông Dương Cộng sản Đảng, Đông Dương Cộng sản liên đoàn;C
2;Câu 8;Thái độ chính trị của giai cấp đại địa chủ phong kiến đối với thực dân Pháp như thế nào?; Sẵn sàng phối hợp với tư sản dân tộc để chống Pháp khi bị chèn ép; Sẵn sàng thỏa hiệp với Pháp để hưởng quyền lợi;Sẵn sàng thỏa hiệp với Pháp để chống tư sản dân tộc; Sẵn sàng đứng lên chống thực dân Pháp khi bị cắt xén quyền lợi về kinh tế;B
2;Câu 9;Năm 1950 thực dân Pháp thực hiện kế hoạch Rơve nhằm mục đích gì?;Mở một cuộc tiến công quy mô lớn vào căn cứ địa Việt Bắc; Cô lập căn cứ địa Việt Bắc;Khóa cửa biên giới Việt-Trung, cô lập căn cứ địa Việt Bắc, thiết lập hành lang Đông-Tây ( từ Hải Phòng đến Sơn La);Nhận được viện trợ về tài chính và quân sự của Mĩ;C
2;Câu 10;Kẻ thù chủ yếu trong cuộc cách mạng giải phóng dân tộc của người dân da đen ở Nam Phi là ai?;Chủ nghĩthực dân cũ;Chủ nghĩa thực dân mới.;Chủ nghĩa A-pác-thai.;Chủ nghĩa thực dân cũ và mới.;C
2;Câu 11;Điểm khác biệt cơ bản giữa cuộc cách mạng khoa học kĩ thuật lần thứ hai với cuộc cách mạng khoa học kĩ thuật lần thứ nhất là gì?;Mọi phát minh về kĩ thuật đều bắt nguồn từ nghiên cứu khoa học;Mọi phát minh về kĩ thuật đều bắt nguồn từ thực diễn;Mọi phát minh về kĩ thuật đều bắt dựa vào các ngành khoa học cơ bản; Khoa học trở thành lực lượng sản xuất trực tiếp;A
2;Câu 12;Liên Xô dựa vào thuận lợi nào là chủ yếu để xây dựng lại đất nước?;Sự ủng hộ của phong trào cách mạng thế giới;Tính ưu việt của CNXH và nhiệt tình của nhân dân sau ngày chiến thắng;Những thành tựu từ công cuộc xây dựng chủ nghĩa xã hội trước chiến tranh; Lãnh thổ lớn và tài nguyên phong phú;B
2;Câu 13;“Chiến lược toàn cầu” do Tổng thống nào của Mĩ đưa ra?; Ai-xen-hao;Ken-nơ-di; Tơ-ru-man ;Giôn-xơn;C
2;Câu 14;Hiệp định Giơ-ne-vơ là văn bản pháp lý quốc tế ghi nhận;Quyền chuyển quân tập kết theo giới tuyến quân sự tạm thời;Các quyền dân tộc cơ bản của nhân dân các nước Đông Dương;Quyền tổ chức Tổng tuyển cử tự do;Quyền được hưởng độc lập, tự do của nhân dân các nước Đông Dương;B
2;Câu 15;Sự kiện đánh dấu bước ngoặt trong cuộc đời hoạt động của Nguyễn Ái Quốc là;Ảnh hưởng của cách mạng tháng Mười Nga (1917) đến tư tưởng cứu nước của Nguyễn Ái Quốc;Đưa yêu sách đến Hội nghị Véc xai (18/6/1919);Đọc sơ thảo luận cương của Lê-nin về vấn đề dân tộc và thuộc địa của Lê-nin (7/1920);Bỏ phiếu tán thành việc gia nhập Quốc tế thứ ba và tham gia sáng lập Đảng Cộng sản Pháp (12/1920);D
2;Câu 16;Dưới tác động của hệ tư tưởng nào làm cho Tân Việt cách mạng Đảng bị phân hóa?; Chủ nghĩa Tam dân của Tôn Trung Sơn;Tư tưởng dân chủ tư sản;Chủ nghĩa Mác-Lênin;Hệ tư tưởng phong kiến;C
2;Câu 17;Tác phẩm “Kháng chiến nhất định thắng lợi” là của ai?;Trường Chinh; Chủ tịch Hồ Chí Minh;Phạm Văn Đồng;Võ Nguyên Giáp;A
2;Câu 18;Sau thất bại ở Việt Bắc và buộc phải chuyển sang đánh lâu dài, thực dân Pháp tăng cường thực hiện chính sách gì?;Bình định mở rộng địa bàn chiếm đóng;Dựa vào bọn Việt gian phản động để chống lại ta;Tăng viện binh từ bên Pháp sang để giành thế chủ động;“Dùng người Việt đánh người Việt”, “Lấy chiến tranh nuôi chiến tranh”;D
2;Câu 19;Nguyên nhân trực tiếp của cuộc khởi nghĩa Yên Bái (9/2/1930)?;Thực dân Pháp tổ chức nhiều cuộc vảy ráp; Nhiều cơ sở của đảng bị phá vỡ;Bị động trước tình thế thực dân Pháp khủng bố sau vụ giết chết Ba Danh (9/2/1929) trùm mộ phu cho các đồn điền cao su;Thực hiện mục tiêu của Đảng: Đánh đuổi giặc Pháp, thiết lập dân quyền;C
2;Câu 20;"Sắp xếp các sự kiện sau đây theo đúng trình tự thời gian trong công tác chuẩn bị cho cuộc Tổng khởi nghĩa tháng Tám năm 1945:     1. Mặt trận Việt Minh được thành lập        2. Khu giải phóng Việt Bắc ra đời       3. Hội nghị Quân sự cách mạng Bắc Kì được triệu tập"    ;1,3,2  ;2,3,1  ;1,2,3  ;3,1,2  ;A
2;Câu 21;Nét nổi bật nhất của cuộc vận động dân chủ 1936 - 1939 là gì?;Uy tín và ảnh hưởng của Đảng được mở rộng và ăn sâu trong quần chúng nhân dân.;Tư tưởng và chủ trương của Đảng được phổ biến, trình độ chính trị và công tác của đảng viên được nâng cao.;Tập hợp được một lực lượng công - nông hùng mạnh.; Đảng đã tập hợp được một lực lượng chính trị đông đảo của quần chúng và sử dụng hình thức, phương pháp đấu tranh phong phú.;D
2;Câu 22;Ở Đông Dương năm 1940 thực dân Pháp đứng trước 2 nguy cơ nào?;Đầu hàng Nhật, vừa đàn áp nhân dân Đông Dương;Đánh bại Nhật, vừa đàn áp nhân dân Đông Dương;Ngọn lửa cách mạng giải phóng dân tộc của nhân dân Đông Dương sớm muộn sẽ bùng nổ, phát xít Nhật đang lăm le hất cẳng Pháp;Cấu kết với Nhật để đàn áp nhân dân Đông Dương;C
2;Câu 23;Thắng lợi lớn nhất của quân ta và dân ta trong cuộc Tổng tiến công và nổi dậy Tết Mậu Thân (1968)?;Làm lung lay ý chí xâm lược của quân Mĩ; Là đòn tấn công bất ngờ, làm địch choáng váng;Mĩ chấm dứt không điều kiện chiến tranh phá hoại miền Bắc;Mĩ chấp nhận đàm phán ở Pari để bàn về chấm dứt chiến tranh xâm lược;D
2;Câu 24;Từ cuối năm 1953 đến đầu 1954, ta phá tan lực lượng địch buộc chúng phải tăng cường lực lượng để đối phó với ta ở những vị trí xung yếu mà chúng không thể bỏ đó là những vùng nào?;Điện Biên Phủ, Xê-nô, Plây-cu, Luông Pha-bang;Lai Châu, Điện Biên Phủ, Xê-nô, Luông Pha-bang; Điện Biên Phủ, Xê-nô, Plây-cu, Sầm nưa; Điện Biên Phủ, Thà khẹt, Plây-cu, Luông Pha-bang;A
2;Câu 25;Thuận lợi cơ bản nhất của đất nước sau 1975 là gì?;Các nước XHCN tiếp tục ủng hộ ta;Đất nước đã được độc lập, thống nhất;Có miền Bắc XHCN, miền Nam hoàn toàn giải phóng;Nhân dân phấn khởi với chiến thắng vừa giành được;B
2;Câu 26;Nội dung cơ bản của công cuộc “cải tổ” của Liên Xô là gì?;Cải tổ xã hội;Cải tổ hệ thống chính trị;Cải tổ kinh tế triệt để, đưa đất nước thoát khỏi khủng hoảng về kinh tế;Cải tổ kinh tế và xã hội;D
2;Câu 27;Quan điểm đổi mới của Đảng ta tại Đại hội Đảng VI?;Đổi mới toàn diện và đồng bộ;Đổi mới về chính trị;Đổi mới về văn hóa;Đổi mới về kinh tế;A
2;Câu 28;Từ cuối những năm 70 của thế kỉ XX, chủ nghĩa thực dân chỉ còn tồn tại dưới hình thức nào?;Chế độ thực dân;Chủ nghĩa thực dân kiểu mới;Chủ nghĩa thực dân kiểu cũ;Chế độ phân biệt chủng tộc;D
2;Câu 29;Nhà thơ Tố Hữu viết: “Ba mươi năm chân bước không mỏi – Mà đến bây giờ mới tới nơi”. Đó là hai câu thơ nói về quá trình tìm đường cứu nước của Nguyễn Ái Quốc và đến khi Người quay về Tổ quốc. Vậy Nguyễn Ái Quốc về nước ngày tháng ăm nào? Ở đâu?;Ngày 28/1/1941, tại Pác Bó – Cao Bằng;Ngày 28/2/1941, tại Hà Nội;Ngày 28/1/1941, tại Tân Trào – Tuyên Quang;Ngày 25/1/1941, tại Pác Bó – Cao Bằng;A
2;Câu 30; Nhân dân ta đã vượt qua được những khó khăn to lớn, củng cố và tăng cường đấu tranh chống thù trong giặc ngoài. Đó là kết quả và ý nghĩa của;Những chủ trương và biện pháp để giải quyết nạn đói, nạn dốt và khó khăn về tài chính sau Cách mạng tháng Tám;Những chủ trương và biện pháp để giải quyết nạn đói, nạn dốt;Những chủ trương và biện pháp để giải quyết nạn đói, nạn dốt và giặc ngoại xâm sau Cách mạng tháng Tám; Những chủ trương và biện phá để giải quyết về tài chính sau Cách mạng tháng Tám;C
2;Câu 31;Trong sự phát triển “ thần kì của Nhật Bản” có nguyên nhân nào giống với nguyên nhân phát triển kinh tế của các nước tư bản khác?;“Len lách” xâm nhập vào thị trường các nước, thực hiện cải cách dân chủ;Phát huy truyền thống tự lực tự cường của nhân dân Nhật Bản;Lợi dụng vốn nước ngoài, tập trung đầu tư và các ngành kĩ thuật then chốt; Biết tận dụng và khai thác những thành tựu khoa học – kĩ thuật;D
2;Câu 32;Ai là lãnh tụ phong trào 26/7/1953 của cách mạng Cu Ba?;Ra-un Cax-tơ-rô;Phi-đen Cax-tơ-rô; A-gien-đê;Chê Ghê-va-na;B
2;Câu 33;Mặt trận dân tộc giải phóng miền Nam Việt Nam ra đời ngày nào?;20/9/1960;20/10/1960;20/11/1960 ;20/12/1960;D
2;Câu 34;Nguyên nhân chung thúc đẩy sự phát triển kinh tế ở các nước phát triển sau Chiến tranh thế giới thứ hai là; Đẩy mạnh phát triển công nghiệp quốc phòng;Áp dụng những thành tựu của Cách mạng Khoa học – Kĩ thuật;Nhận viện trợ kinh tế và phụ thuộc Mĩ; Tinh thần tự lực, tự cường của mỗi nước;B
2;Câu 35;Trong giai đoạn chiến tranh phá hoại (1965-1968) lý do nào là cơ bản nhất miền Bắc đẩy mạnh phát triển kinh tế địa phương, nhất là chú trọng phát triển nông nghiệp?;Miền Bắc phải thực hiện đầy đủ nghĩa vị của hậu phương lớn, chi viện theo yêu cầu về sức người sức của cho miền Nam, cả Lào và Cam-pu-chia;Đảm bảo đời sống cho nhân dân địa phương;Hạn chế được sự tàn phá của chiến tranh;Đảm bảo cho nhu cầu chiến đấu tại chỗ;A
